product_id,review_score
000b8f95fcb9e0096488278317764d19,5.0
000d9be29b5207b54e86aa1b1ac54872,5.0
001b237c0e9bb435f2e54071129237e9,5.0
001c5d71ac6ad696d22315953758fa04,5.0
002c6dab60557c48cfd6c2222ef7fd76,5.0
0030e635639c898b323826589761cf23,5.0
003128f981470c3e5a2e7445e4a771cd,5.0
0036bb031e69d915cd384d1b3838b5d3,5.0
004154251837f6ac124ad4374b3a8148,5.0
0044d70d4e53450c0fbb8255446a797b,5.0
